key,uuid,kind,indicator_label,code,unit,module,scenario,value,value_per_declared_unit
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,C1,,0.00126417964399198,0.00126417964399198
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,C2,,0.00174248530240783,0.00174248530240783
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,C3,,0.0133959521290193,0.0133959521290193
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,D,,-0.00168007046581004,-0.00168007046581004
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,A1-A3,,4.30183084295829e-05,4.30183084295829e-05
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,C1,,2.53784631546796e-07,2.53784631546796e-07
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,C2,,3.59445215793932e-06,3.59445215793932e-06
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,C3,,5.46999816586102e-06,5.46999816586102e-06
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,D,,-1.4788891834456e-06,-1.4788891834456e-06
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Eutrophication marine,EP-marine,kg N eq.,A1-A3,,0.0127270042600613,0.0127270042600613
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Eutrophication marine,EP-marine,kg N eq.,C1,,0.000574091656005741,0.000574091656005741
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Eutrophication marine,EP-marine,kg N eq.,C2,,0.000617353633235174,0.000617353633235174
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Eutrophication marine,EP-marine,kg N eq.,C3,,0.00438396138906724,0.00438396138906724
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Eutrophication marine,EP-marine,kg N eq.,D,,-0.000692961285471859,-0.000692961285471859
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,A1-A3,,0.141248664256676,0.141248664256676
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,C1,,0.00632611643330217,0.00632611643330217
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,C2,,0.00750111347776761,0.00750111347776761
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,C3,,0.048420460127925,0.048420460127925
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,D,,-0.00766580612130512,-0.00766580612130512
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,A1-A3,,0.0369076262132435,0.0369076262132435
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,C1,,0.00172776525011053,0.00172776525011053
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,C2,,0.00169165408115886,0.00169165408115886
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,C3,,0.012779624092091,0.012779624092091
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,D,,-0.00157929070020547,-0.00157929070020547
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,A1-A3,,1.53111603904663e-05,1.53111603904663e-05
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,C1,,1.59283953458647e-08,1.59283953458647e-08
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,C2,,2.23995628127275e-07,2.23995628127275e-07
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,C3,,1.11342432280752e-06,1.11342432280752e-06
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,D,,-6.68358769368635e-08,-6.68358769368635e-08
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, fossils",ADP-fossil,MJ,A1-A3,,190.733445857356,190.733445857356
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, fossils",ADP-fossil,MJ,C1,,1.2265518918021,1.2265518918021
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, fossils",ADP-fossil,MJ,C2,,17.3309388932723,17.3309388932723
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, fossils",ADP-fossil,MJ,C3,,33.3569250306755,33.3569250306755
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"Resource use, fossils",ADP-fossil,MJ,D,,-5.47407050622824,-5.47407050622824
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Water use,WDP,m³ world equiv.,A1-A3,,2.12416283621016,2.12416283621016
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Water use,WDP,m³ world equiv.,C1,,0.000664478181284466,0.000664478181284466
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Water use,WDP,m³ world equiv.,C2,,0.0094606820202202,0.0094606820202202
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Water use,WDP,m³ world equiv.,C3,,0.299425102760557,0.299425102760557
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,Water use,WDP,m³ world equiv.,D,,-0.0118069583542016,-0.0118069583542016
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, total",,kg,A1-A3,,352.95648135962,352.95648135962
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, total",,kg,C1,,0.035841392696312,0.035841392696312
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, total",,kg,C2,,0.50628660415911,0.50628660415911
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, total",,kg,C3,,10.297030775987,10.297030775987
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, total",,kg,D,,-177.77950638419,-177.77950638419
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, biotic subtotal",,kg,A1-A3,,0.666662660713924,0.666662660713924
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, biotic subtotal",,kg,C1,,0.00423805240335175,0.00423805240335175
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, biotic subtotal",,kg,C2,,0.0597587159739865,0.0597587159739865
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, biotic subtotal",,kg,C3,,0.0669702095504339,0.0669702095504339
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, biotic subtotal",,kg,D,,-0.0237265862577657,-0.0237265862577657
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI forestry,,kg,A1-A3,,0.07702145571851,0.07702145571851
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI forestry,,kg,C1,,1.17862428409827e-05,1.17862428409827e-05
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI forestry,,kg,C2,,0.000234143443166593,0.000234143443166593
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI forestry,,kg,C3,,0.00407480083915593,0.00407480083915593
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI forestry,,kg,D,,-0.00221039469163522,-0.00221039469163522
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI agriculture,,kg,A1-A3,,0.589641204995414,0.589641204995414
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI agriculture,,kg,C1,,0.00422626616051077,0.00422626616051077
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI agriculture,,kg,C2,,0.0595245725308199,0.0595245725308199
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI agriculture,,kg,C3,,0.062895408711278,0.062895408711278
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI agriculture,,kg,D,,-0.0215161915661304,-0.0215161915661304
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, total",,kg,A1-A3,,475.38905915601,475.38905915601
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, total",,kg,C1,,0.042644150458702,0.042644150458702
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, total",,kg,C2,,0.61708134968808,0.61708134968808
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, total",,kg,C3,,13.404378820586,13.404378820586
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, total",,kg,D,,-221.54237587812,-221.54237587812
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, biotic subtotal",,kg,A1-A3,,0.981831279791797,0.981831279791797
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, biotic subtotal",,kg,C1,,0.00499972041400723,0.00499972041400723
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, biotic subtotal",,kg,C2,,0.0706451966470462,0.0706451966470462
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, biotic subtotal",,kg,C3,,0.0893113119381005,0.0893113119381005
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, biotic subtotal",,kg,D,,-0.0335763482503502,-0.0335763482503502
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR forestry,,kg,A1-A3,,0.0885746740762866,0.0885746740762866
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR forestry,,kg,C1,,1.35541792671301e-05,1.35541792671301e-05
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR forestry,,kg,C2,,0.000269264959641581,0.000269264959641581
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR forestry,,kg,C3,,0.00468602096502932,0.00468602096502932
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR forestry,,kg,D,,-0.0025419538953805,-0.0025419538953805
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR agriculture,,kg,A1-A3,,0.893256605715511,0.893256605715511
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR agriculture,,kg,C1,,0.0049861662347401,0.0049861662347401
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR agriculture,,kg,C2,,0.0703759316874046,0.0703759316874046
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR agriculture,,kg,C3,,0.0846252909730712,0.0846252909730712
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR agriculture,,kg,D,,-0.0310343943549697,-0.0310343943549697
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, abiotic subtotal",,kg,A1-A3,,352.289818698903,352.289818698903
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, abiotic subtotal",,kg,C1,,0.0316033402929601,0.0316033402929601
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, abiotic subtotal",,kg,C2,,0.446527888185121,0.446527888185121
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, abiotic subtotal",,kg,C3,,10.2300605664367,10.2300605664367
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"RMI, abiotic subtotal",,kg,D,,-177.755779797937,-177.755779797937
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI fossile,,kg,A1-A3,,6.85454838154868,6.85454838154868
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI fossile,,kg,C1,,0.0284976392810463,0.0284976392810463
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI fossile,,kg,C2,,0.403214837087317,0.403214837087317
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI fossile,,kg,C3,,0.803062426085936,0.803062426085936
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI fossile,,kg,D,,-0.145803540061796,-0.145803540061796
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI metals,,kg,A1-A3,,2.27966095037999,2.27966095037999
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI metals,,kg,C1,,0.00018577555203156,0.00018577555203156
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI metals,,kg,C2,,0.00265401211686405,0.00265401211686405
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI metals,,kg,C3,,0.215143876873192,0.215143876873192
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI metals,,kg,D,,-0.00889432254242284,-0.00889432254242284
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI minerals,,kg,A1-A3,,343.155609366974,343.155609366974
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI minerals,,kg,C1,,0.00291992545988224,0.00291992545988224
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI minerals,,kg,C2,,0.0406590389809399,0.0406590389809399
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI minerals,,kg,C3,,9.21185426347753,9.21185426347753
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,RMI minerals,,kg,D,,-177.601081935332,-177.601081935332
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, abiotic subtotal",,kg,A1-A3,,474.40722787622,474.40722787622
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, abiotic subtotal",,kg,C1,,0.0376444300446945,0.0376444300446945
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, abiotic subtotal",,kg,C2,,0.546436153041035,0.546436153041035
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, abiotic subtotal",,kg,C3,,13.3150675086481,13.3150675086481
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,"TMR, abiotic subtotal",,kg,D,,-221.508799529871,-221.508799529871
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR fossile,,kg,A1-A3,,6.85454838154868,6.85454838154868
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR fossile,,kg,C1,,0.0284976392810463,0.0284976392810463
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR fossile,,kg,C2,,0.403214837087317,0.403214837087317
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR fossile,,kg,C3,,0.803062426085936,0.803062426085936
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR fossile,,kg,D,,-0.145803540061796,-0.145803540061796
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR metals,,kg,A1-A3,,2.27966095037999,2.27966095037999
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR metals,,kg,C1,,0.00018577555203156,0.00018577555203156
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR metals,,kg,C2,,0.00265401211686405,0.00265401211686405
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR metals,,kg,C3,,0.215143876873192,0.215143876873192
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR metals,,kg,D,,-0.00889432254242284,-0.00889432254242284
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR mineral,,kg,A1-A3,,465.273018544292,465.273018544292
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR mineral,,kg,C1,,0.00896101521161669,0.00896101521161669
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR mineral,,kg,C2,,0.140567303836854,0.140567303836854
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR mineral,,kg,C3,,12.296861205689,12.296861205689
precast_concrete_wall_12cm,97b971c7-8d43-4650-bfd6-75fdcf9a2101,lcia,TMR mineral,,kg,D,,-221.354101667266,-221.354101667266
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of renewable primary energy as energy carrier (PERE),PERE,MJ,A4,,0.229140194973302,0.229140194973302
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of renewable primary energy resources used as raw materials (PERM),PERM,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Total use of renewable primary energy (PERT),PERT,MJ,A4,,0.229140194973302,0.229140194973302
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A4,,0.198381377314964,0.198381377314964
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of non renewable primary energy resources used as raw materials (PENRM),PENRM,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Total use of non renewable primary energy resource (PENRT),PENRT,MJ,A4,,0.198381377314964,0.198381377314964
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of secondary material (SM),SM,kg,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of renewable secondary fuels (SF),RSF,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Net use of fresh water (FW),FW,m3,A4,,6.93465972884249e-05,6.93465972884249e-05
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Hazardous waste disposed (HWD),HWD,kg,A4,,4.8435296294431e-10,4.8435296294431e-10
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Non harzardous waste disposed (NHWD),NHWD,kg,A4,,0.000215248392449557,0.000215248392449557
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Radioactive waste disposed (RWD),RWD,kg,A4,,1.23923868687468e-05,1.23923868687468e-05
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Components for re-use (CRU),CRU,kg,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Materials for recycling  (MFR),MFR,kg,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Materials for energy recovery (MER),MER,kg,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Exported electrical energy (EEE),EEE,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,exchange,Exported thermal energy (EET),EET,MJ,A4,,0.0,0.0
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Climate change,GWP-total,kg CO2 eq.,A4,,0.0169512845053523,0.0169512845053523
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Climate change-Fossil,GWP-fossil,kg CO2 eq.,A4,,0.0167664661958008,0.0167664661958008
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Climate change-Biogenic,GWP-biogenic,kg CO2 eq.,A4,,0.000181612898131429,0.000181612898131429
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Climate change-Land use and land use change,GWP-luluc,kg CO2 eq.,A4,,3.20541142006262e-06,3.20541142006262e-06
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Depletion potenzial of the stratospheric ozone layer (ODP),ODP,kg CFC-11 eq.,A4,,5.65215113526656e-13,5.65215113526656e-13
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,A4,,2.59756258475298e-05,2.59756258475298e-05
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,A4,,9.02103289772407e-08,9.02103289772407e-08
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Eutrophication marine,EP-marine,kg N eq.,A4,,7.87574067815487e-06,7.87574067815487e-06
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,A4,,8.1529644748124e-05,8.1529644748124e-05
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,A4,,1.92050565321489e-05,1.92050565321489e-05
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,A4,,3.01978822798356e-09,3.01978822798356e-09
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"Resource use, fossils",ADP-fossil,MJ,A4,,0.198377584760221,0.198377584760221
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,Water use,WDP,m³ world equiv.,A4,,0.000470115175011074,0.000470115175011074
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"RMI, total",,kg,A4,,0.013119343206664,0.013119343206664
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"RMI, biotic subtotal",,kg,A4,,0.00151736570353774,0.00151736570353774
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,RMI forestry,,kg,A4,,0.000265785121279236,0.000265785121279236
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,RMI agriculture,,kg,A4,,0.0012515805822585,0.0012515805822585
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"TMR, total",,kg,A4,,0.11480811297379,0.11480811297379
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"TMR, biotic subtotal",,kg,A4,,0.00247056611954588,0.00247056611954588
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,TMR forestry,,kg,A4,,0.000305652889471121,0.000305652889471121
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,TMR agriculture,,kg,A4,,0.00216491323007476,0.00216491323007476
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"RMI, abiotic subtotal",,kg,A4,,0.0116019775031266,0.0116019775031266
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,RMI fossile,,kg,A4,,0.00850999907762042,0.00850999907762042
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,RMI metals,,kg,A4,,0.00020351275548955,0.00020351275548955
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,RMI minerals,,kg,A4,,0.00288846567001667,0.00288846567001667
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,"TMR, abiotic subtotal",,kg,A4,,0.112337546854244,0.112337546854244
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,TMR fossile,,kg,A4,,0.00850999907762042,0.00850999907762042
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,TMR metals,,kg,A4,,0.00020351275548955,0.00020351275548955
rail_transport,b04a12ef-0842-4ee9-b411-02d8073f0f96,lcia,TMR mineral,,kg,A4,,0.103624035021134,0.103624035021134
