"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine : substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine : substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine : substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine : substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation"
"25583","25583","entrées et plats composés","feuilletées et autres entrées","Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",0.19599898999999998,0.060553175,0.059406374000000005,0.024516579000000004,0.0095813846,0.035200271,1.3503055,0.40974112,0.37964294,0.31756542,0.041828818,0.094814366,1.4431692e-8,"1.1366328e-8",0.0000010953989,1.5150002e-8,7.4173017e-10,2.7193378e-9,0.11375069,0.46750866,0.017816508,0.0040510468,0.13913967,0.55730706,0.0038305313,0.001231659,0.0011247821,0.0016052844,0.000116592,0.00037184926,1.5596635e-7,3.6738208e-8,1.113363e-8,1.8731832e-8,2.036049e-9,6.1629423e-9,2.3912901e-7,6.1777186e-9,2.9134661e-9,2.2429879e-9,1.0580592e-9,3.9462726e-9,5.4153664e-9,1.1328086e-10,8.6339466e-11,4.9141282e-11,1.9421967e-11,7.0734215e-11,0.022895008,0.0043373133,0.0010458219,0.0014131131,0.00020254304,0.0007154815,0.00020792104,0.000079581816,0.000062928115,0.000026734002,0.000013561394,0.000050415229,0.010089118,0.0012273625,0.00025830245,0.00040143964,0.000043923295,0.0001359213,0.097318353,0.017956416,0.0020071739,0.0043801893,0.00046423264,0.0011346956,42.998523,2.4876748,0.90807726,0.68388181,0.15989705,0.56750728,-286.16342,4.0651514,0.92382851,1.8980993,0.1816061,0.69983305,2.7732707,0.11840855,0.05667133,0.016132134,0.011390029,0.038020519,7.8229197,14.821153,5.7188553,4.0716695,3.131235,12.38456,0.0000049458055,0.0000022195845,0.000027439179,0.0000010120918,0.0000011411236,0.0000045583283
"25584","25584","entrées et plats composés","feuilletées et autres entrées","Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",0.19599898999999998,0.060553175,0.059406374000000005,0.024516579000000004,0.0095813846,0.035200271,1.3503055,0.40974112,0.37964294,0.31756542,0.041828818,0.094814366,1.4431692e-8,"1.1366328e-8",0.0000010953989,1.5150002e-8,7.4173017e-10,2.7193378e-9,0.11375069,0.46750866,0.017816508,0.0040510468,0.13913967,0.55730706,0.0038305313,0.001231659,0.0011247821,0.0016052844,0.000116592,0.00037184926,1.5596635e-7,3.6738208e-8,1.113363e-8,1.8731832e-8,2.036049e-9,6.1629423e-9,2.3912901e-7,6.1777186e-9,2.9134661e-9,2.2429879e-9,1.0580592e-9,3.9462726e-9,5.4153664e-9,1.1328086e-10,8.6339466e-11,4.9141282e-11,1.9421967e-11,7.0734215e-11,0.022895008,0.0043373133,0.0010458219,0.0014131131,0.00020254304,0.0007154815,0.00020792104,0.000079581816,0.000062928115,0.000026734002,0.000013561394,0.000050415229,0.010089118,0.0012273625,0.00025830245,0.00040143964,0.000043923295,0.0001359213,0.097318353,0.017956416,0.0020071739,0.0043801893,0.00046423264,0.0011346956,42.998523,2.4876748,0.90807726,0.68388181,0.15989705,0.56750728,-286.16342,4.0651514,0.92382851,1.8980993,0.1816061,0.69983305,2.7732707,0.11840855,0.05667133,0.016132134,0.011390029,0.038020519,7.8229197,14.821153,5.7188553,4.0716695,3.131235,12.38456,0.0000049458055,0.0000022195845,0.000027439179,0.0000010120918,0.0000011411236,0.0000045583283
"22008","22008","viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked",0.30869177999999997,0.0031270771000000003,0.052055999000000006,0.023645924999999998,0.019713412,0.0084895573,1.9825834,0.078698797,0.3860361,0.32525754,0.079153776,0.10812219,2.6444958e-8,"9.3324435e-11",7.377097e-7,1.7870238e-8,1.5260855e-9,9.4163813e-10,0.23211104,0.00053263205,0.041511754,0.0039009083,0.29724643,0.068841011,0.0083757476,0.000046403145,0.001236146,0.0012867024,0.00020723745,0.00015547627,2.5465797e-7,2.6094416e-10,1.2312645e-8,1.8979166e-8,3.4307256e-9,1.4487179e-9,3.499087e-8,1.8511618e-10,3.4262595e-9,2.3013283e-9,2.1380828e-9,1.3210557e-9,2.3416061e-9,1.3425732e-12,1.1803265e-10,4.8192524e-11,3.8715335e-11,2.7890556e-11,0.037305991,0.000020524326,0.0011309178,0.00093955623,0.00038948514,0.00015352481,0.00047130477,0.000012467216,0.000093795612,0.000029223308,0.000027217864,0.000021148152,0.016963252,0.00016470773,0.00034652756,0.00029178734,0.000075560994,0.00011685803,0.15703991,0.000043318561,0.0025993587,0.0031518366,0.000656108,0.00040581061,87.187211,0.63967422,1.4894522,0.74434186,0.30871884,0.45402792,202.41231,0.17433226,3.5426886,1.9365495,0.37585472,0.15527052,0.72296582,0.00028802941,0.096315892,0.016791216,0.023591635,0.0091119626,16.285809,0.047452845,6.3107388,4.1050676,6.6400545,1.7946246,0.0000090894187,8.1322733e-9,0.00001885061,0.0000010784266,0.0000024336323,5.8818709e-7
"22004","22004","viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder",1.8190939,0.40359861999999996,0.035778848,0.030533719999999997,0.0019388691,0,11.695769,1.609312,0.36157948,0.4055367,0.0075405071,0,1.5452141e-7,"2.8415478e-8",2.797038e-9,8.7810177e-9,2.1078641e-10,0,1.3735931,7.5765514,0.053015233,0.0082739436,0.027635776,0,0.049437918,0.0042000573,0.0012302165,0.00144774,0.000025963849,0,0.0000015045672,6.9401283e-8,2.769153e-8,3.036675e-8,4.1557062e-10,0,2.0633097e-7,1.3528143e-8,3.2574958e-9,3.5907935e-9,2.1866976e-10,0,1.3659106e-8,3.3501644e-10,4.1741501e-9,6.8620145e-11,4.2810487e-12,0,0.22038777,0.0056993132,0.001240793,0.00093141394,0.000041869828,0,0.0027558585,0.00043086998,0.00015174015,0.000030550133,0.000002763133,0,0.099670288,0.0025331214,0.00029143661,0.00023730799,0.000009214272,0,0.9276939,0.012041726,0.0029898152,0.0025615775,0.000096788542,0,512.13788,6.2891511,1.481047,0.78513299,0.032910211,0,1182.3425,6.2955271,1.9447551,3.4628032,0.036779271,0,4.2703831,0.41000562,0.11930056,0.023365839,0.0036529429,0,96.180867,167.0056,5.0135256,5.7587767,0.6477054,0,0.000053576371,0.0000095024843,6.3153531e-7,0.0000013835036,2.2826456e-7,0
"22001","22001","viandes, œufs, poissons","œufs","Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw",0.29919308,0.0029408330000000003,0.009645360399999999,0.014661307,0.0024235864,0.0033101509,1.9236461,0.075786652,0.10430493,0.19601866,0.0094256339,0.080788173,2.5414706e-8,"2.3139726e-11",2.2475084e-9,4.2646985e-9,2.6348302e-10,7.7783891e-11,0.22591991,0.000020694488,0.0056771537,0.0035793039,0.034544719,0.000079131203,0.0081312365,0.000039454051,0.00041367773,0.00067833442,0.000032454812,0.000084885999,2.4746171e-7,1.6948224e-10,6.2147083e-9,1.4680631e-8,5.1946328e-10,6.0793237e-10,3.3936014e-8,1.7357366e-10,1.456466e-9,1.7437883e-9,2.733372e-10,7.8970434e-10,2.2465635e-9,9.3923466e-13,3.7496833e-11,3.2872136e-11,5.3513109e-12,1.6192519e-11,0.036247989,0.000016575822,0.00038105002,0.00043065372,0.000052337286,0.000051171617,0.00045326621,0.000011574774,0.0000471101,0.000013992459,0.0000034539162,0.000014046696,0.01639314,0.0001592399,0.00017740903,0.00010589004,0.00001151784,0.00009358248,0.15258123,0.000032791753,0.0012739632,0.0011429708,0.00012098568,0.00021844723,84.233203,0.61529441,0.70429184,0.37565058,0.041137764,0.36619403,194.46423,0.14937707,7.2268307,1.6720431,0.045974089,0.062399733,0.70236565,0.0001194017,0.031451215,0.011063907,0.0045661787,0.0040294068,15.819222,0.024457073,1.2689766,2.783675,0.80963175,0.053511052,0.0000088119031,5.5704288e-9,3.4967391e-7,6.7135351e-7,2.853307e-7,1.2666974e-8
"22009","22009","viandes, œufs, poissons","œufs","Oeuf, jaune (jaune d'oeuf), cuit","Egg yolk, cooked",0.30864571,0.0031266242,0.052055999000000006,0.023645414,0.019713412,0.0084895573,1.9822872,0.078687127,0.3860361,0.32525079,0.079153776,0.10812219,2.6441045e-8,"9.3320872e-11",7.377097e-7,1.7870092e-8,1.5260855e-9,9.4163813e-10,0.23207625,0.00053262886,0.041511754,0.0039007592,0.29724643,0.068841011,0.0083744955,0.00004639707,0.001236146,0.0012866778,0.00020723745,0.00015547627,2.5461987e-7,2.6091806e-10,1.2312645e-8,1.8978661e-8,3.4307256e-9,1.4487179e-9,3.4985644e-8,1.8508945e-10,3.4262595e-9,2.3012687e-9,2.1380828e-9,1.3210557e-9,2.3412602e-9,1.3424285e-12,1.1803265e-10,4.8191374e-11,3.8715335e-11,2.7890556e-11,0.037300409,0.000020521773,0.0011309178,0.00093954019,0.00038948514,0.00015352481,0.00047123497,0.000012465433,0.000093795612,0.000029222778,0.000027217864,0.000021148152,0.016960727,0.00016468321,0.00034652756,0.00029178315,0.000075560994,0.00011685803,0.15701641,0.000043313512,0.0025993587,0.0031517914,0.000656108,0.00040581061,87.17424,0.63957947,1.4894522,0.74432869,0.30871884,0.45402792,202.38237,0.17430926,3.5426886,1.9364919,0.37585472,0.15527052,0.72285767,0.00028801102,0.096315892,0.016790821,0.023591635,0.0091119626,16.283373,0.047449079,6.3107388,4.1049718,6.6400545,1.7946246,0.0000090880618,8.1314155e-9,0.00001885061,0.0000010784037,0.0000024336323,5.8818709e-7
"22003","22003","viandes, œufs, poissons","œufs","Oeuf, jaune (jaune d'oeuf), en poudre","Egg yolk, powder",0.5169280900000001,0.072873921,0.035778848,0.016096914999999996,0.0019388691,0,3.323562,0.3328024,0.36157948,0.21478817,0.0075405071,0,4.3910025e-8,"5.0094876e-9",2.797038e-9,4.6664289e-9,2.1078641e-10,0,0.39033105,1.3316499,0.053015233,0.0040589278,0.027635776,0,0.014048669,0.00076419742,0.0012302165,0.00075027604,0.000025963849,0,4.275497e-7,1.2309513e-8,2.769153e-8,1.6085483e-8,4.1557062e-10,0,5.8632637e-8,2.492082e-9,3.2574958e-9,1.9081037e-9,2.1866976e-10,0,3.8814794e-9,5.950076e-11,4.1741501e-9,3.6116195e-11,4.2810487e-12,0,0.06262713,0.0010126232,0.001240793,0.00047826335,0.000041869828,0,0.00078312653,0.000083357999,0.00015174015,0.000015584631,0.000002763133,0,0.028323096,0.00055017582,0.00029143661,0.00011890255,0.000009214272,0,0.26362083,0.0021380387,0.0029898152,0.0012834411,0.000096788542,0,145.53314,1.5109279,1.481047,0.41287491,0.032910211,0,335.98379,1.2049462,1.9447551,1.8327093,0.036779271,0,1.2135058,0.072140296,0.11930056,0.012198327,0.0036529429,0,27.331515,29.36862,5.0135256,3.0501781,0.6477054,0,0.000015224685,0.0000016738053,6.3153531e-7,7.3478124e-7,2.2826456e-7,0
"22002","22002","viandes, œufs, poissons","œufs","Oeuf, jaune (jaune d'oeuf), cru","Egg yolk, raw",0.29914820000000003,0.0029403919000000004,0.009645360399999999,0.014660809,0.0024235864,0.0033101509,1.9233576,0.075775285,0.10430493,0.19601209,0.0094256339,0.080788173,2.5410894e-8,"2.3136256e-11",2.2475084e-9,4.2645567e-9,2.6348302e-10,7.7783891e-11,0.22588602,0.000020691384,0.0056771537,0.0035791587,0.034544719,0.000079131203,0.0081300169,0.000039448134,0.00041367773,0.00067831039,0.000032454812,0.000084885999,2.474246e-7,1.6945682e-10,6.2147083e-9,1.4680138e-8,5.1946328e-10,6.0793237e-10,3.3930924e-8,1.7354763e-10,1.456466e-9,1.7437303e-9,2.733372e-10,7.8970434e-10,2.2462265e-9,9.3909378e-13,3.7496833e-11,3.2871016e-11,5.3513109e-12,1.6192519e-11,0.036242552,0.000016573336,0.00038105002,0.0004306381,0.000052337286,0.000051171617,0.00045319822,0.000011573038,0.0000471101,0.000013991943,0.0000034539162,0.000014046696,0.016390681,0.00015921602,0.00017740903,0.00010588596,0.00001151784,0.00009358248,0.15255835,0.000032786834,0.0012739632,0.0011429268,0.00012098568,0.00021844723,84.220569,0.61520213,0.70429184,0.37563775,0.041137764,0.36619403,194.43506,0.14935466,7.2268307,1.6719869,0.045974089,0.062399733,0.7022603,0.00011938379,0.031451215,0.011063522,0.0045661787,0.0040294068,15.816849,0.024453405,1.2689766,2.7835817,0.80963175,0.053511052,0.0000088105814,5.5695933e-9,3.4967391e-7,6.7133116e-7,2.853307e-7,1.2666974e-8
"22505","22505","viandes, œufs, poissons","œufs","Oeuf, au plat, sans matière grasse","Egg, fried without added fat",0.27796203,0.00010794287,0.052055999000000006,0.023305231,0.019713412,0.0084895573,1.7850081,0.00089428462,0.3860361,0.32075607,0.079153776,0.10812219,2.3834646e-8,"6.9568601e-11",7.377097e-7,1.7773138e-8,1.5260855e-9,9.4163813e-10,0.20890709,0.00051138656,0.041511754,0.0038014383,0.29724643,0.068841011,0.0075405985,0.0000058986088,0.001236146,0.001270243,0.00020723745,0.00015547627,2.2924149e-7,8.6949358e-11,1.2312645e-8,1.8642143e-8,3.4307256e-9,1.4487179e-9,3.1505344e-8,6.9210211e-12,3.4262595e-9,2.2616185e-9,2.1380828e-9,1.3210557e-9,2.1108644e-9,3.7833089e-13,1.1803265e-10,4.7425465e-11,3.8715335e-11,2.7890556e-11,0.033583005,0.0000035071634,0.0011309178,0.00092886235,0.00038948514,0.00015352481,0.00042475036,5.8425691e-7,0.000093795612,0.000028870138,0.000027217864,0.000021148152,0.015279533,0.0000012279825,0.00034652756,0.00028899309,0.000075560994,0.00011685803,0.14136848,0.0000096537104,0.0025993587,0.0031216739,0.000656108,0.00040581061,78.535724,0.0079972621,1.4894522,0.73555696,0.30871884,0.45402792,182.43913,0.020977948,3.5426886,1.898081,0.37585472,0.15527052,0.65082673,0.00016544858,0.096315892,0.016527674,0.023591635,0.0091119626,14.661036,0.02234459,6.3107388,4.0411475,6.6400545,1.7946246,0.0000081843591,2.4135288e-9,0.00001885061,0.0000010631175,0.0000024336323,5.8818709e-7
"22010","22010","viandes, œufs, poissons","œufs","Oeuf, dur","Egg, hard-boiled",0.27642951,0,0.052165513999999996,0.023217371,0.019713412,0.047658685,1.777289,0,0.3869152,0.31972299,0.079153776,0.45529231,2.3481074e-8,"0",7.3772297e-7,1.7751372e-8,1.5260855e-9,1.3851731e-8,0.2087312,0,0.042251633,0.0037729786,0.29724643,0.4327258,0.0075125859,0,0.0012398231,0.0012641687,0.00020723745,0.00087897219,2.2863403e-7,0,1.2354472e-8,1.856121e-8,3.4307256e-9,7.0032008e-9,3.1354053e-8,0,3.4882497e-9,2.2520546e-9,2.1380828e-9,4.5503235e-9,2.0756377e-9,0,1.187167e-10,4.7215625e-11,3.8715335e-11,1.310663e-10,0.033490125,0,0.0011350499,0.00092396463,0.00038948514,0.00089628194,0.00041878026,0,0.00009717662,0.000028781727,0.000027217864,0.00006511237,0.015145897,0,0.00042152795,0.00028749977,0.000075560994,0.00029145472,0.14097236,0,0.0026137415,0.0031053723,0.000656108,0.0020454513,77.82447,0,1.692338,0.73355765,0.30871884,1.0003303,179.66877,0,3.5469191,1.8890712,0.37585472,0.71893112,0.64892741,0,0.065391985,0.016464387,0.023591635,0.075183388,14.615644,0,6.3327278,4.0265044,6.6400545,14.36872,0.0000081414651,0,0.000018857351,0.000001059469,0.0000024336323,0.0000038370956
"22011","22011","viandes, œufs, poissons","œufs","Oeuf, poché","Egg, poached",0.27642951,0,0.052165513999999996,0.023217371,0.019713412,0.047658685,1.777289,0,0.3869152,0.31972299,0.079153776,0.45529231,2.3481074e-8,"0",7.3772297e-7,1.7751372e-8,1.5260855e-9,1.3851731e-8,0.2087312,0,0.042251633,0.0037729786,0.29724643,0.4327258,0.0075125859,0,0.0012398231,0.0012641687,0.00020723745,0.00087897219,2.2863403e-7,0,1.2354472e-8,1.856121e-8,3.4307256e-9,7.0032008e-9,3.1354053e-8,0,3.4882497e-9,2.2520546e-9,2.1380828e-9,4.5503235e-9,2.0756377e-9,0,1.187167e-10,4.7215625e-11,3.8715335e-11,1.310663e-10,0.033490125,0,0.0011350499,0.00092396463,0.00038948514,0.00089628194,0.00041878026,0,0.00009717662,0.000028781727,0.000027217864,0.00006511237,0.015145897,0,0.00042152795,0.00028749977,0.000075560994,0.00029145472,0.14097236,0,0.0026137415,0.0031053723,0.000656108,0.0020454513,77.82447,0,1.692338,0.73355765,0.30871884,1.0003303,179.66877,0,3.5469191,1.8890712,0.37585472,0.71893112,0.64892741,0,0.065391985,0.016464387,0.023591635,0.075183388,14.615644,0,6.3327278,4.0265044,6.6400545,14.36872,0.0000081414651,0,0.000018857351,0.000001059469,0.0000024336323,0.0000038370956
"22013","22013","viandes, œufs, poissons","œufs","Oeuf, en poudre","Egg, powder",0.9765173899999998,0.1896003,0.035778848,0.021192273,0.0019388691,0,6.2784671,0.78333555,0.36157948,0.28211138,0.0075405071,0,8.2949454e-8,"1.3270425e-8",2.797038e-9,6.118641e-9,2.1078641e-10,0,0.73736572,3.5357328,0.053015233,0.0055465848,0.027635776,0,0.026539029,0.001976854,0.0012302165,0.00099644053,0.000025963849,0,8.0767465e-7,3.245955e-8,2.769153e-8,2.1125945e-8,4.1557062e-10,0,1.1076161e-7,6.3871629e-9,3.2574958e-9,2.501996e-9,2.1866976e-10,0,7.3324166e-9,1.5674159e-10,4.1741501e-9,4.7588211e-11,4.2810487e-12,0,0.11830752,0.0026667491,0.001240793,0.00063819933,0.000041869828,0,0.0014793869,0.00020600934,0.00015174015,0.000020866588,0.000002763133,0,0.053504532,0.0012500397,0.00029143661,0.00016069283,0.000009214272,0,0.49800025,0.0056334577,0.0029898152,0.0017345494,0.000096788542,0,274.92343,3.1973624,1.481047,0.5442605,0.032910211,0,634.69952,3.0016225,1.9447551,2.4080383,0.036779271,0,2.2924068,0.19138688,0.11930056,0.016139813,0.0036529429,0,51.631358,77.946377,5.0135256,4.0061569,0.6477054,0,0.000028760614,0.0000044368685,6.3153531e-7,9.6374273e-7,2.2826456e-7,0
"22000","22000","viandes, œufs, poissons","œufs","Oeuf, cru","Egg, raw",0.26926031,0,0.009645360399999999,0.014329449,0.0024235864,0.0033101509,1.731195,0,0.10430493,0.19163394,0.0094256339,0.080788173,2.2872092e-8,"0",2.2475084e-9,4.1701168e-9,2.6348302e-10,7.7783891e-11,0.20331775,0,0.0056771537,0.0034824137,0.034544719,0.000079131203,0.007317747,0,0.00041367773,0.00066230188,0.000032454812,0.000084885999,2.2270441e-7,0,6.2147083e-9,1.4352348e-8,5.1946328e-10,6.0793237e-10,3.0540886e-8,0,1.456466e-9,1.7051084e-9,2.733372e-10,7.8970434e-10,2.021806e-9,0,3.7496833e-11,3.212497e-11,5.3513109e-12,1.6192519e-11,0.032621559,0,0.00038105002,0.00042023718,0.000052337286,0.000051171617,0.00040791919,0,0.0000471101,0.000013648448,0.0000034539162,0.000014046696,0.014753088,0,0.00017740903,0.00010316827,0.00001151784,0.00009358248,0.13731624,0,0.0012739632,0.0011135904,0.00012098568,0.00021844723,75.806093,0,0.70429184,0.36709352,0.041137764,0.36619403,175.00906,0,7.2268307,1.6345723,0.045974089,0.062399733,0.63209748,0,0.031451215,0.010807201,0.0045661787,0.0040294068,14.236588,0,1.2689766,2.7214127,0.80963175,0.053511052,0.0000079303163,0,3.4967391e-7,6.5644139e-7,2.853307e-7,1.2666974e-8
"22502","22502","viandes, œufs, poissons","œufs","Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",0.36625194,0.0045941008000000005,0.052055999000000006,0.024767041,0.019713412,0.0084895573,2.5623144,0.087396677,0.3860361,0.34196643,0.079153776,0.10812219,2.7266236e-8,"7.5749424e-10",7.377097e-7,1.8700935e-8,1.5260855e-9,9.4163813e-10,0.23751155,0.0167319,0.041511754,0.0040411432,0.29724643,0.068841011,0.0091126791,0.000080983634,0.001236146,0.0013315692,0.00020723745,0.00015547627,3.2461741e-7,1.0218838e-9,1.2312645e-8,1.9780541e-8,3.4307256e-9,1.4487179e-9,4.7202649e-8,2.6304061e-10,3.4262595e-9,2.4119001e-9,2.1380828e-9,1.3210557e-9,2.5262626e-9,1.2921616e-11,1.1803265e-10,5.0515746e-11,3.8715335e-11,2.7890556e-11,0.047811404,0.000057901777,0.0011309178,0.00097431241,0.00038948514,0.00015352481,0.00047307423,0.000013672282,0.000093795612,0.00003086953,0.000027217864,0.000021148152,0.018745925,0.00016610848,0.00034652756,0.00029929063,0.000075560994,0.00011685803,0.20296048,0.00015857955,0.0025993587,0.0032314123,0.000656108,0.00040581061,88.603589,0.62480241,1.4894522,0.78660042,0.30871884,0.45402792,219.14847,0.24268551,3.5426886,2.0229811,0.37585472,0.15527052,0.74910773,0.0024499093,0.096315892,0.017644614,0.023591635,0.0091119626,16.877536,0.57942662,6.3107388,4.3146162,6.6400545,1.7946246,0.0000097837952,6.1608757e-8,0.00001885061,0.0000011357727,0.0000024336323,5.8818709e-7
"22014","22014","viandes, œufs, poissons","œufs","Oeuf, à la coque","Egg, soft-boiled",0.27642951,0,0.052165513999999996,0.023217371,0.019713412,0.047658685,1.777289,0,0.3869152,0.31972299,0.079153776,0.45529231,2.3481074e-8,"0",7.3772297e-7,1.7751372e-8,1.5260855e-9,1.3851731e-8,0.2087312,0,0.042251633,0.0037729786,0.29724643,0.4327258,0.0075125859,0,0.0012398231,0.0012641687,0.00020723745,0.00087897219,2.2863403e-7,0,1.2354472e-8,1.856121e-8,3.4307256e-9,7.0032008e-9,3.1354053e-8,0,3.4882497e-9,2.2520546e-9,2.1380828e-9,4.5503235e-9,2.0756377e-9,0,1.187167e-10,4.7215625e-11,3.8715335e-11,1.310663e-10,0.033490125,0,0.0011350499,0.00092396463,0.00038948514,0.00089628194,0.00041878026,0,0.00009717662,0.000028781727,0.000027217864,0.00006511237,0.015145897,0,0.00042152795,0.00028749977,0.000075560994,0.00029145472,0.14097236,0,0.0026137415,0.0031053723,0.000656108,0.0020454513,77.82447,0,1.692338,0.73355765,0.30871884,1.0003303,179.66877,0,3.5469191,1.8890712,0.37585472,0.71893112,0.64892741,0,0.065391985,0.016464387,0.023591635,0.075183388,14.615644,0,6.3327278,4.0265044,6.6400545,14.36872,0.0000081414651,0,0.000018857351,0.000001059469,0.0000024336323,0.0000038370956
"25052","25052","entrées et plats composés","plats composés","Gratin d'aubergine","Eggplant au gratin (oven grilled)",0.1397939,0.039107165000000006,0.038716588,0.029697962,0.0095813846,0.0067295436,0.94342232,0.26523594,0.50536251,0.39331516,0.041828818,0.018126491,1.4748224e-8,"6.3887227e-9",1.9074755e-8,1.74011e-8,7.4173017e-10,5.1987958e-10,0.15268953,0.4374262,0.047350921,0.0061292408,0.13913967,0.10654526,0.0025733875,0.00075165639,0.0016349009,0.0017288625,0.000116592,0.000071089675,9.252522e-8,1.3828553e-8,1.2999671e-8,2.4364761e-8,2.036049e-9,1.1782236e-9,6.3590585e-8,4.7747824e-9,3.1526863e-9,2.912963e-9,1.0580592e-9,7.5444344e-10,9.473809e-10,8.7087904e-11,1.5419053e-10,6.1639467e-11,1.9421967e-11,1.3522878e-11,0.013635296,0.0014159618,0.0011915553,0.0013840422,0.00020254304,0.00013678486,0.00013670358,0.000069655638,0.000096705902,0.000035060216,0.000013561394,0.0000096383201,0.0067894857,0.001150323,0.00034127953,0.00039866743,0.000043923295,0.000025985263,0.057593206,0.0047604129,0.0029114677,0.0043283884,0.00046423264,0.00021692968,27.052612,0.8824785,1.4867665,0.86605243,0.15989705,0.10849533,68.769725,3.4075926,5.7606151,2.5475609,0.1816061,0.1337932,1.8316851,0.069416233,0.14836014,0.021134436,0.011390029,0.0072687151,7.9774816,11.737758,8.7821045,5.1259439,3.131235,2.3676646,0.0000041086248,8.9189653e-7,0.000001673101,0.0000012899477,0.0000011411236,8.7145548e-7
